Name,Address,Club Name,University Name,Car Model,Consistency of Work & Gigs,Freelancing Experience (years),Income Diversification,Financial Risk Events,FICO Score,Credit Score,IScore,Interest Rate (%),Loan Eligibility
4518,4518,1857019,3803,1363750,9,12,1,0,604,152000,688.673771960692,17.807173468147177,0
4519,4519,552791,3886,209124,5,3,2,2,323,11500,459.86739800882754,0.0,1
4520,4520,4673818,4128,4713441,2,13,3,0,746,223000,585.8000968793646,12.102105200537626,0
4521,4521,777454,4553,4623573,7,7,4,0,392,46000,618.7996082453703,0.0,1
4522,4522,539152,372,4542413,9,17,4,2,682,191000,779.3402465131696,16.021865409060887,0
4523,4523,4938663,341,4248568,4,17,4,0,441,70500,726.5923943635403,0.0,1
4524,4524,2492906,906,3920085,6,14,3,0,665,182500,679.3662379151899,17.34292643715805,0
4525,4525,4281469,2631,3069182,4,15,4,1,847,273500,669.324259831799,9.236302650249002,0
4526,4526,3317869,3548,3722544,2,5,3,2,521,110500,439.1296432608781,21.076533808932194,0
4527,4527,2143491,4551,2390046,2,7,3,3,537,118500,438.97794162020625,21.42089837047922,0
4528,4528,2322068,650,1574865,2,10,5,1,719,209500,580.0567731203437,10.159804813766291,0
4529,4529,3289263,162,727367,8,8,5,3,642,171000,622.1672168396462,17.63502232367502,0
4530,4530,4796206,4680,3473304,2,18,3,1,555,127500,681.5670840180726,19.566742354515892,0
4531,4531,1295869,4546,3601848,5,14,3,2,576,138000,622.15478285838,21.097563020523744,0
4532,4532,4642481,4296,928887,6,10,2,3,717,208500,584.0156556190921,11.039591018267805,0
4533,4533,3585031,1855,3729345,2,12,5,1,800,250000,593.7146663253482,11.16392036398059,0
4534,4534,3453551,844,4011082,1,0,2,1,569,134500,326.9810402796999,19.08564548140281,0
4535,4535,2578738,2975,2343706,8,18,3,3,782,241000,731.6614135524954,12.657448447993755,0
4536,4536,3597502,2007,1834576,1,12,3,3,717,208500,508.0854007585422,14.28255473096165,0
4537,4537,1730174,3257,452169,10,18,1,1,559,129500,816.2049247096884,18.80890402322372,0
4538,4538,283210,312,4130762,9,19,5,2,698,199000,822.8703765024059,16.504358719583703,0
4539,4539,1083699,2058,2894094,3,1,1,2,614,157000,354.0398472706162,16.22460212404853,0
4540,4540,4636519,1030,1184797,5,11,5,3,594,147000,590.9182236178308,20.649678307344406,0
4541,4541,3002849,4636,3850012,1,19,4,3,460,80000,642.7554705704772,0.0,1
4542,4542,2123598,1225,1153162,10,13,3,0,650,175000,778.3746728555229,16.986969900564826,0
4543,4543,991722,1922,1712207,4,0,1,3,316,8000,361.9562939885661,0.0,1
4544,4544,590236,3670,4598754,10,5,3,1,337,18500,598.1208985444882,0.0,1
4545,4545,3801987,2940,2890614,1,14,1,2,716,208000,539.3396068792208,13.460359271187668,0
4546,4546,4169813,2680,4338980,6,4,1,1,760,230000,487.4574834391241,12.193587017907118,0
4547,4547,4381961,2390,1303211,2,6,4,1,467,83500,455.96982140002376,0.0,1
4548,4548,2137165,4633,1079717,5,17,4,2,307,3500,678.6968189650531,0.0,1
4549,4549,4892619,2335,4837291,8,8,3,3,324,12000,577.85746261022,0.0,1
4550,4550,4826694,2044,4256042,1,12,3,3,313,6500,517.6646993762658,0.0,1
4551,4551,1615639,4208,222406,8,4,4,0,558,129000,568.0981003593913,18.963044961187908,0
4552,4552,4663272,650,2973033,7,4,2,2,505,102500,492.0923723583956,18.320948561134912,0
4553,4553,2335025,1025,4803981,4,8,4,0,701,200500,573.706339083785,10.736587071055085,0
4554,4554,3490099,4152,2162568,7,0,5,0,323,11500,501.0893645144425,0.0,1
4555,4555,4999914,2972,3363454,10,9,4,0,720,210000,718.1913287092937,14.438329337270165,0
4556,4556,467978,1926,2869868,10,16,3,2,766,233000,768.9162619122632,11.926688366597341,0
4557,4557,1195066,2422,2691894,6,3,2,3,599,149500,433.07604467201224,20.694698178532875,0
4558,4558,3773514,2568,2122927,10,19,3,2,407,53500,812.9764004986151,0.0,1
4559,4559,3898060,3018,824326,6,20,1,2,825,262500,738.6093411023912,7.096549023492765,0
4560,4560,4361058,357,4310367,6,19,2,0,807,253500,774.1225798505562,8.301063382314624,0
4561,4561,4295377,2139,154900,7,13,2,3,727,213500,616.7239044430953,11.072722455871395,0
4562,4562,3990609,3294,3918018,10,2,5,3,358,29000,555.3490581362829,0.0,1
4563,4563,2914637,2165,577197,4,9,1,1,589,144500,540.5100741681484,18.482158370479507,0
4564,4564,2671903,848,3400411,1,20,3,2,836,268000,653.5443698738425,8.659141430568708,0
4565,4565,1376295,4534,2609701,5,15,1,0,440,70000,672.8202599519409,0.0,1
4566,4566,2111478,3428,3183462,10,16,1,1,538,119000,761.4883732598614,18.060058298086577,0
4567,4567,1370634,4009,1287976,10,4,1,0,842,271000,575.868876532868,9.13563538013516,0
4568,4568,1098283,2034,1117909,9,8,4,3,816,258000,610.2409918213408,8.264165579781995,0
4569,4569,1352902,4302,1940529,2,9,4,2,345,22500,503.0335571680511,0.0,1
4570,4570,3444770,321,1079656,2,5,5,2,781,240500,456.951474926263,11.594412629242697,0
4571,4571,3928440,2462,3031181,7,19,5,0,354,27000,822.8925542320994,0.0,1
4572,4572,3696019,1984,1805652,1,12,3,2,549,124500,518.9947190729376,19.494814813594406,0
4573,4573,1935654,3051,4764940,8,7,1,1,481,90500,578.5535220655963,0.0,1
4574,4574,2473582,4203,2846968,10,0,1,3,453,76500,474.9933218188023,0.0,1
4575,4575,3062631,2439,2207351,2,1,1,1,805,252500,342.15852230384445,8.062357467470099,0
4576,4576,2731876,4912,1082406,4,14,5,2,592,146000,635.0128377671058,19.472683676463266,0
4577,4577,1910361,3390,2401009,3,13,3,2,773,236500,596.5644947726038,14.906694655831519,0
4578,4578,4983775,1721,1133829,9,6,3,0,548,124000,626.9595177624325,20.83194993116572,0
4579,4579,1786418,3962,2347297,6,1,3,3,764,232000,427.2687967915737,12.607486732311298,0
4580,4580,672697,4195,3372498,6,5,2,1,720,210000,521.4924294240597,11.302631161073204,0
4581,4581,2107626,3471,4649553,6,19,4,1,802,251000,751.5876029453977,9.447749906701759,0
4582,4582,4180455,3538,3235181,8,4,1,2,709,204500,508.11630112638875,14.08520098874697,0
4583,4583,4809233,3590,4546266,6,2,2,2,414,57000,450.72268261483237,0.0,1
4584,4584,1339396,3603,1922700,4,10,2,2,333,16500,541.3033904498275,0.0,1
4585,4585,591216,951,4861042,9,14,5,3,317,8500,719.2551043748049,0.0,1
4586,4586,3340336,1472,4973780,6,15,3,0,360,30000,726.6535837421842,0.0,1
4587,4587,4928686,4544,576590,1,3,2,2,630,165000,366.8540009831154,15.958071507353287,0
4588,4588,4177215,1618,4230306,5,17,2,2,482,91000,678.5355647068516,0.0,1
4589,4589,1745805,3697,1485056,5,19,4,0,816,258000,749.4517910940774,7.8865863622475425,0
4590,4590,3639405,2856,340530,2,0,2,1,628,164000,366.29422571238104,17.263320422816147,0
4591,4591,711980,2416,1983679,8,19,1,3,792,246000,753.3863044033892,11.550016834426359,0
4592,4592,44077,2039,671515,5,20,2,3,444,72000,713.1192003704641,0.0,1
4593,4593,3081910,4853,3801236,10,9,1,0,701,200500,667.2502369341298,14.3242057962348,0
4594,4594,3640511,4049,185505,6,13,4,2,538,119000,672.8724386869699,18.560638845425135,0
4595,4595,4825930,884,1451199,9,13,1,3,570,135000,676.9976377944732,19.13250981105929,0
4596,4596,3520369,3137,1285904,3,0,2,0,328,14000,389.8893101407567,0.0,1
4597,4597,2433974,751,4144342,2,2,3,3,495,97500,380.0879265838993,0.0,1
4598,4598,38603,744,570245,9,5,5,1,359,29500,608.0296976657644,0.0,1
4599,4599,2614201,1161,3330954,3,7,4,0,726,213000,527.605942312842,11.60480129298322,0
4600,4600,4032278,4997,730200,10,17,1,3,651,175500,760.2672248643075,15.802003157366135,0
4601,4601,1939139,4479,4340646,6,2,4,2,347,23500,480.73024923833407,0.0,1
4602,4602,2005132,2218,367811,6,3,3,3,404,52000,463.274390040923,0.0,1
4603,4603,4303366,1842,3195610,6,2,3,2,783,241500,465.62575565296737,10.631166555354818,0
4604,4604,1490302,3685,1443117,6,13,1,3,814,257000,608.4854924917729,9.93521125613757,0
4605,4605,1875181,4146,636033,10,8,3,3,779,239500,609.9460401911928,11.791063682384076,0
4606,4606,592675,3984,513487,4,11,2,3,718,209000,534.2316087692086,10.646719410838703,0
4607,4607,2435905,4368,3628110,6,11,4,0,688,194000,652.0774559445954,16.881355939613638,0
4608,4608,3215866,3355,2869707,6,13,4,0,753,226500,683.1177512447994,11.312692056925089,0
4609,4609,2617696,3993,2377181,8,19,3,2,310,5000,768.675029846366,0.0,1
4610,4610,110339,2504,2695575,9,20,5,0,448,74000,875.8164706662585,0.0,1
4611,4611,1024711,3492,699130,7,8,2,1,690,195000,570.0172286831071,16.32796491417995,0
4612,4612,1532530,2049,2044745,8,5,2,0,800,250000,575.8202271738646,10.852620274686316,0
4613,4613,1514642,4415,3998901,7,1,3,2,840,270000,462.04096737622274,8.53740547838217,0
4614,4614,697401,2182,3372512,10,11,2,3,787,243500,663.7699200205124,11.159466228367844,0
4615,4615,4897515,4092,473538,2,2,3,0,380,40000,416.8288174145976,0.0,1
4616,4616,937570,111,1897208,9,3,3,1,513,106500,548.545531288596,21.444526820464063,0
4617,4617,118110,3033,1144333,7,3,5,1,441,70500,551.3572513767595,0.0,1
4618,4618,2118737,2444,570874,6,11,4,2,365,32500,620.4140123899645,0.0,1
4619,4619,422057,2859,4971712,9,17,2,2,321,10500,750.0199944519238,0.0,1
4620,4620,3523190,1891,3039802,6,12,1,2,726,213000,608.8808925723895,12.699000194654612,0
4621,4621,3626127,3687,1440297,7,14,1,0,635,167500,696.6593020251773,16.02606219036845,0
4622,4622,873824,2274,1533186,7,2,1,3,549,124500,450.04555820947013,20.759982461755857,0
4623,4623,3659530,3831,1852912,10,4,3,3,581,140500,576.2562844619126,20.713659830160648,0
4624,4624,2972756,2507,1471165,6,12,5,2,389,44500,644.3010361731784,0.0,1
4625,4625,3830669,4493,677926,1,13,3,3,437,68500,532.8693573339864,0.0,1
4626,4626,1090547,4979,810140,3,8,1,3,360,30000,454.8016686277184,0.0,1
4627,4627,538664,2039,4789357,6,6,3,2,516,108000,529.3288080053283,20.8736317761335,0
4628,4628,1486145,2787,2154418,9,14,5,3,609,154500,739.6229213432146,17.011618910421404,0
4629,4629,657707,1574,4111315,1,4,3,2,604,152000,410.8400135091144,17.333535285013273,0
4630,4630,2669026,3920,2632441,5,0,5,1,402,51000,451.3057051628171,0.0,1
4631,4631,156298,2400,4297515,8,12,1,0,602,151000,686.0276825046376,17.421390964566026,0
4632,4632,2153332,3346,1512267,2,10,2,2,455,77500,507.86869104862285,0.0,1
4633,4633,3965900,2730,1152189,4,9,4,1,673,186500,582.5599267746986,16.314503449428468,0
4634,4634,4195631,3505,4165557,4,5,5,0,823,261500,540.8826825437911,9.591492288661915,0
4635,4635,62908,4920,3728365,4,13,3,2,495,97500,612.7123156356763,0.0,1
4636,4636,1904542,778,4906375,9,19,5,3,516,108000,800.4640647283024,19.06801242102408,0
4637,4637,1935427,1338,461176,10,1,3,1,573,136500,527.3648346129397,18.770016908685164,0
4638,4638,1134370,2921,4016850,8,8,5,0,739,219500,651.2660241193535,10.341226099192049,0
4639,4639,210810,2025,4123880,5,10,4,2,475,87500,613.4083908004413,0.0,1
4640,4640,2865890,2360,3115863,8,10,2,2,376,38000,644.4778531992567,0.0,1
4641,4641,3537767,587,4436280,7,0,5,2,379,39500,468.0637179618715,0.0,1
4642,4642,4002758,1231,4217446,4,10,5,2,388,44000,581.0656012710431,0.0,1
4643,4643,1351013,3921,2624357,10,20,2,0,575,137500,868.1242780922181,21.488844722961495,0
4644,4644,3648725,3818,103453,7,15,4,2,515,107500,683.4112746296789,18.5916587187271,0
4645,4645,2208406,1684,4436780,6,18,4,3,680,190000,727.1418564205019,16.933530409276912,0
4646,4646,2874129,1560,1595114,3,5,3,2,608,154000,456.2370119218617,15.472732094148743,0
4647,4647,244319,2188,1103420,3,1,1,2,560,130000,357.5049862963837,18.6451316019662,0
4648,4648,42063,1189,4672163,10,15,2,1,736,218000,762.8503235984645,10.558628406160596,0
4649,4649,1069375,2386,2165454,5,13,5,2,689,194500,639.260913095877,16.96044567999561,0
4650,4650,2742675,2509,4233305,6,14,1,1,714,207000,638.2230605401817,10.839275530318375,0
4651,4651,2331366,2485,3077848,10,7,4,2,507,103500,656.2585110932318,18.682719890561135,0
4652,4652,4549877,2383,2343616,9,4,1,0,633,166500,567.6403484053566,17.69457763315158,0
4653,4653,3843492,1312,1239605,5,20,4,0,399,49500,785.989834441391,0.0,1
4654,4654,2353779,1505,2763345,10,6,2,2,715,207500,585.6868492043394,14.884775309538682,0
4655,4655,1447355,4834,1581693,10,19,1,1,443,71500,820.8292516831972,0.0,1
4656,4656,4118084,3767,4590283,8,19,2,3,587,143500,756.6406077215474,20.298908945158768,0
4657,4657,2164955,977,3493507,7,16,2,3,486,93000,701.2351877890851,0.0,1
4658,4658,2817593,2117,4404983,10,7,5,1,678,189000,675.7999683896551,17.583408483909803,0
4659,4659,3142402,635,3726521,4,2,5,2,606,153000,446.15528384824506,17.57735890085168,0
4660,4660,791328,3801,848045,6,4,1,1,491,95500,490.7392402233944,0.0,1
4661,4661,1303750,3504,2678867,3,18,5,0,642,171000,725.9860368275508,15.582206329451171,0
4662,4662,3379618,1250,2483347,9,5,2,3,706,203000,540.6477538701655,10.199415240098022,0
4663,4663,624406,1236,3073939,9,15,3,2,646,173000,733.8251868068337,16.319730675873267,0
4664,4664,250357,2080,3789836,4,13,1,1,456,78000,577.9614482914088,0.0,1
4665,4665,4053585,3551,3658960,7,10,1,0,442,71000,610.5533350540495,0.0,1
4666,4666,121141,4519,2361619,1,2,3,1,709,204500,366.25311424178915,10.134004235146225,0
4667,4667,2517274,4251,4961563,1,20,4,3,402,51000,653.6645925175121,0.0,1
4668,4668,2796526,4621,1382839,2,8,4,0,549,124500,530.1567229068096,20.908472968181236,0
4669,4669,4029344,3637,2039709,8,19,4,0,823,261500,833.2664258826093,9.078400615692386,0
4670,4670,1652115,3698,2002981,8,11,5,1,723,211500,701.2855167435782,12.404786436519865,0
4671,4671,4449226,4588,4505946,8,0,3,1,385,42500,487.7011504602913,0.0,1
4672,4672,652987,4428,3901460,5,15,4,3,560,130000,641.9878613945175,21.552017581992743,0
4673,4673,4880516,4960,261830,10,1,3,2,381,40500,543.0083696940047,0.0,1
4674,4674,1464755,1267,3676905,4,4,4,3,479,89500,444.40156229784725,0.0,1
4675,4675,2236304,3714,2360868,1,8,4,2,602,151000,464.3545649992665,16.086857435489506,0
4676,4676,1053418,2635,3370944,6,13,4,3,820,260000,634.7545217408461,8.90574091296426,0
4677,4677,4571078,3766,1238357,2,0,1,0,413,56500,348.67497054342317,0.0,1
4678,4678,870801,3993,158339,7,2,1,1,652,176000,489.30746950609625,17.388701498139913,0
4679,4679,2346466,1294,1831661,6,11,4,2,354,27000,644.4018079752339,0.0,1
4680,4680,4151986,3970,887059,3,0,2,0,702,201000,369.7248276467858,13.541175576216663,0
4681,4681,4594436,3490,3285724,5,17,4,1,403,51500,722.5154139159627,0.0,1
4682,4682,946515,4336,2377404,8,19,5,3,308,4000,792.2457738858513,0.0,1
4683,4683,3131921,2181,1020544,6,9,4,1,337,18500,593.3290047566959,0.0,1
4684,4684,1463190,3746,1400412,8,0,4,2,561,130500,481.86129643420156,19.25128327590798,0
4685,4685,1563470,1628,1783564,5,7,1,1,659,179500,525.6979074358779,16.65154813877349,0
4686,4686,3568810,1942,4349330,10,3,2,3,799,249500,528.9055905244248,12.362453641880053,0
4687,4687,3857649,1009,3892235,10,17,3,3,350,25000,755.1792706253382,0.0,1
4688,4688,620785,2825,3523980,7,16,4,1,420,60000,769.6379119620583,0.0,1
4689,4689,3110454,513,417183,5,18,2,0,800,250000,738.2645501270354,12.726529891821942,0
4690,4690,3202899,778,828590,1,4,2,1,600,150000,407.7349690216634,20.50854675392914,0
4691,4691,2713548,4854,2294906,8,5,4,2,351,25500,582.4135322892229,0.0,1
4692,4692,2093830,1208,1367031,8,12,3,0,395,47500,688.4583608935833,0.0,1
4693,4693,812341,2495,4439912,5,13,3,3,773,236500,597.046750754996,13.961349681875472,0
4694,4694,3275645,3177,123492,6,5,2,2,557,128500,501.70632065143536,20.74304982799987,0
4695,4695,4854780,665,4930627,6,14,2,2,491,95500,661.0187138072727,0.0,1
4696,4696,3750299,3737,718575,6,7,2,2,455,77500,540.3320540647082,0.0,1
4697,4697,3419391,3083,2266874,7,6,1,0,393,46500,560.3333487365346,0.0,1
4698,4698,3669383,1078,2538754,9,14,5,3,642,171000,715.2016251729306,16.731393373823312,0
4699,4699,897353,3293,3145476,10,10,4,1,621,160500,698.0530887493784,17.861859377040094,0
4700,4700,2011527,3661,1016794,10,8,2,2,531,115500,629.0910540417572,19.39926961731029,0
4701,4701,117183,4512,1680375,4,7,3,2,366,33000,519.9385640275884,0.0,1
4702,4702,2637240,1891,4528061,7,1,5,3,473,86500,459.09723474806583,0.0,1
4703,4703,1518802,874,2119255,5,16,1,3,325,12500,638.4441047323048,0.0,1
4704,4704,3610258,4428,1257556,1,4,3,2,345,22500,389.8669713898276,0.0,1
4705,4705,3120321,1364,1073904,3,0,5,1,615,157500,416.59041172957575,16.738339032865014,0
4706,4706,4950548,3399,1508467,10,14,1,1,353,26500,734.5220984965546,0.0,1
4707,4707,412878,631,3260589,4,16,5,2,387,43500,686.2962305794945,0.0,1
4708,4708,3174621,1570,3191587,5,9,3,0,687,193500,612.5932751235166,15.74168737713892,0
4709,4709,1208498,4137,1240533,5,9,1,0,398,49000,561.8381641845872,0.0,1
4710,4710,4757187,3186,3744213,7,16,3,3,415,57500,708.8907290498485,0.0,1
4711,4711,4321903,246,4635081,9,15,5,2,659,179500,746.9649581856106,15.10391105432723,0
4712,4712,3016980,4411,4472158,3,17,1,0,656,178000,660.9018372634257,16.036179915442116,0
4713,4713,1927304,465,2071945,3,8,2,1,351,25500,494.1856300935825,0.0,1
4714,4714,808571,3676,2892554,1,19,5,2,357,28500,662.300472952315,0.0,1
4715,4715,4518178,2389,1225624,9,18,1,0,535,117500,795.4145801643688,21.37128778204134,0
4716,4716,1769542,885,416895,7,5,2,1,506,103000,534.9487685520272,21.740530931681025,0
4717,4717,3086222,2223,917560,9,18,5,1,456,78000,841.4065559700073,0.0,1
4718,4718,2405389,1948,2968845,2,8,2,2,371,35500,462.78478861013275,0.0,1
4719,4719,1816125,2989,3231449,3,1,3,1,740,220000,424.69096201179366,10.514925948164574,0
4720,4720,4621458,4307,815854,5,1,5,0,720,210000,471.29728357764645,12.020971310036874,0
4721,4721,778749,3560,3942706,2,11,2,0,730,215000,570.7779427464822,11.707011430315163,0
4722,4722,2685804,1595,2486238,2,19,4,0,733,216500,721.1520680599845,10.850356335647572,0
4723,4723,2078013,4088,597524,7,12,3,1,551,125500,658.8064103234633,19.57660330851228,0
4724,4724,1626918,555,4403498,6,15,5,1,436,68000,720.9178698729402,0.0,1
4725,4725,662663,2497,2418805,6,5,5,1,353,26500,550.3506958509788,0.0,1
4726,4726,2856095,752,4789518,2,3,4,3,483,91500,419.94734055767253,0.0,1
4727,4727,468413,3471,2229811,9,18,2,1,712,206000,782.8218031593899,12.507766615457326,0
4728,4728,211049,578,1464133,5,10,2,1,443,71500,578.2319443304816,0.0,1
4729,4729,1302990,1189,2235391,3,17,2,3,586,143000,632.5450799840369,20.84735247806509,0
4730,4730,1561780,740,4417028,1,16,2,1,488,94000,610.3026092808307,0.0,1
4731,4731,4282979,3014,172617,2,6,3,1,398,49000,462.2450415010525,0.0,1
4732,4732,4744097,4374,239091,9,18,5,2,720,210000,804.9245597947241,11.665893917397872,0
4733,4733,4240824,447,1947314,10,20,2,3,830,265000,802.4510615391504,9.657664426313971,0
4734,4734,39957,1663,837374,5,18,4,3,620,160000,709.1331641931074,16.918612116499034,0
4735,4735,109435,1697,3986968,9,11,3,0,690,195000,699.5809184520803,15.91337253956087,0
4736,4736,2066299,2540,3230108,5,2,2,3,376,38000,409.71527232375007,0.0,1
4737,4737,3138170,1275,830804,1,20,2,0,660,180000,697.4961254592464,15.947221854402517,0
4738,4738,3875343,3154,3852527,1,5,4,2,587,143500,437.20449562300536,19.328319409204852,0
4739,4739,3531770,1700,1478723,6,4,3,1,431,65500,500.7937648720048,0.0,1
4740,4740,1092547,860,469445,4,9,3,1,472,86000,560.9549980534432,0.0,1
4741,4741,3089203,3025,4943769,4,0,5,3,737,218500,391.50400752727586,12.965357446443539,0
4742,4742,1729360,4099,456950,2,9,1,2,710,205000,490.25964567329476,13.74923910745659,0
4743,4743,2823569,3635,1281103,7,6,2,3,314,7000,521.5053713422317,0.0,1
4744,4744,2233720,1103,1515533,1,8,2,2,681,190500,457.23770915472113,17.457523061813546,0
4745,4745,856567,4301,3432112,3,19,1,1,349,24500,680.0424747400829,0.0,1
4746,4746,4567172,1378,1402673,2,10,4,2,427,63500,545.0921114669023,0.0,1
4747,4747,252290,1605,3829074,3,3,5,2,705,202500,459.4286229965104,14.013259427224215,0
4748,4748,1997891,1151,553664,5,15,5,1,678,189000,691.1698249712915,17.234254541375567,0
4749,4749,2256436,4840,3055644,2,0,1,3,518,109000,302.37068030562205,21.869528194771586,0
4750,4750,1151456,1940,1925478,4,13,4,0,708,204000,661.9887292946137,13.520721874159268,0
4751,4751,4983736,2178,4791804,9,10,4,2,392,46000,673.1933906647624,0.0,1
4752,4752,62676,3798,3865597,2,11,1,3,351,25500,504.09597528054354,0.0,1
4753,4753,2526635,1755,1524007,4,3,1,1,645,172500,439.46070684862,16.64162960678444,0
4754,4754,525546,4330,3690492,8,7,4,1,581,140500,610.1002815163936,21.107584117227034,0
4755,4755,2792263,2377,322068,5,12,5,1,813,256500,662.7276400353958,9.783362800798526,0
4756,4756,3438739,3161,852676,3,15,5,1,820,260000,675.4429096907318,9.40030407531882,0
4757,4757,1360733,654,4951588,9,12,1,0,500,100000,689.682636766632,0.0,1
4758,4758,3437667,4205,2836436,5,2,3,2,690,195000,466.90888151483875,15.871807577750465,0
4759,4759,2780982,4164,3419200,8,13,1,1,398,49000,682.0572941876803,0.0,1
4760,4760,4071192,3245,1139867,4,3,4,0,595,147500,496.329299257554,18.826681429670302,0
