Customer Name,Consistency of Work & Gigs,Freelancing Experience (years),Income Diversification,Financial Risk Events,FICO Score,Credit Score,IScore,Interest Rate (%),Loan Eligibility
4324,6,5,3,3,613,156500,504.3243243,15.92695821,0
4325,3,19,4,0,745,222500,734.5945946,10.82836849,0
4326,6,4,3,2,492,96000,504.3243243,0,1
4327,3,14,3,1,300,0,624.3243243,0,1
4328,4,0,5,0,846,273000,458.9189189,8.953243014,0
4329,8,5,3,0,562,131000,591.8918919,20.04738428,0
4330,1,6,1,2,652,176000,413.5135135,16.23107271,0
4331,9,7,4,1,554,127000,640.5405405,18.95639762,0
4332,1,17,2,0,401,50500,637.2972973,0,1
4333,2,1,5,0,579,139500,436.2162162,21.14211238,0
4334,6,14,3,1,773,236500,682.7027027,10.99823188,0
4335,4,5,3,0,742,221000,514.0540541,14.72084238,0
4336,5,4,1,3,747,223500,442.7027027,10.59551521,0
4337,9,4,3,2,705,202500,562.7027027,11.84906725,0
4338,7,15,4,0,521,110500,747.5675676,19.57758376,0
4339,1,17,5,3,425,62500,627.5675676,0,1
4340,5,5,5,3,631,165500,510.8108108,17.61146071,0
4341,5,18,3,3,364,32000,695.6756757,0,1
4342,8,14,2,1,756,228000,708.6486486,14.94839297,0
4343,10,14,5,2,704,202000,770.2702703,13.83427427,0
4344,4,12,5,1,307,3500,637.2972973,0,1
4345,2,5,5,1,496,98000,484.8648649,0,1
4346,2,7,2,0,362,31000,494.5945946,0,1
4347,3,16,1,1,352,26000,630.8108108,0,1
4348,3,10,4,1,540,120000,572.4324324,18.99641704,0
4349,1,16,3,0,358,29000,634.0540541,0,1
4350,10,11,5,0,709,204500,754.0540541,14.96738786,0
4351,5,4,3,3,410,55000,468.6486486,0,1
4352,1,10,4,2,757,228500,517.2972973,13.95077967,0
4353,2,7,1,2,540,120000,449.1891892,21.41629924,0
4354,6,6,5,1,676,188000,578.9189189,16.01837838,0
4355,2,6,5,1,767,233500,501.0810811,14.21392852,0
4356,5,20,5,3,581,140500,754.0540541,18.49793749,0
4357,4,10,5,1,650,175000,604.8648649,15.93079379,0
4358,1,1,5,3,435,67500,368.1081081,0,1
4359,6,7,5,3,388,44000,562.7027027,0,1
4360,3,15,2,0,842,271000,643.7837838,9.213235402,0
4361,6,11,4,1,633,166500,647.027027,15.64980464,0
4362,1,17,5,2,688,194000,643.7837838,16.93706031,0
4363,7,5,4,1,785,242500,569.1891892,13.30439867,0
4364,4,15,5,1,592,146000,685.9459459,18.38101021,0
4365,2,14,1,1,626,163000,578.9189189,15.09125035,0
4366,7,14,4,2,791,245500,698.9189189,11.29319442,0
4367,5,1,3,3,507,103500,420,20.88592039,0
4368,9,18,2,0,833,266500,809.1891892,7.34831717,0
4369,7,8,5,0,637,168500,647.027027,17.72996136,0
4370,9,14,4,0,839,269500,770.2702703,8.928863481,0
4371,1,6,2,1,654,177000,442.7027027,15.99669583,0
4372,1,14,4,2,444,72000,582.1621622,0,1
4373,6,19,2,0,452,76000,767.027027,0,1
4374,6,19,4,3,707,203500,744.3243243,10.74619072,0
4375,1,14,4,2,337,18500,582.1621622,0,1
4376,7,16,2,2,540,120000,705.4054054,19.11062077,0
4377,3,17,5,3,723,211500,666.4864865,14.61289176,0
4378,3,5,3,1,843,271500,478.3783784,8.324785277,0
4379,3,19,4,2,737,218500,702.1621622,12.34545435,0
4380,9,10,5,3,789,244500,669.7297297,11.15607626,0
4381,5,19,4,3,392,46000,724.8648649,0,1
4382,4,15,4,1,757,228500,672.972973,11.18727177,0
4383,5,17,5,0,783,241500,754.0540541,14.44480904,0
4384,6,20,4,2,671,185500,776.7567568,16.3503906,0
4385,3,11,4,0,707,203500,604.8648649,12.23346157,0
4386,10,15,2,0,742,221000,780,12.93349236,0
4387,5,0,2,1,382,41000,423.2432432,0,1
4388,6,17,2,2,444,72000,702.1621622,0,1
4389,1,12,3,2,323,11500,536.7567568,0,1
4390,5,17,3,0,464,82000,728.1081081,0,1
4391,1,11,5,1,493,96500,562.7027027,0,1
4392,5,20,2,3,585,142500,715.1351351,19.87689421,0
4393,6,7,4,3,688,194000,549.7297297,17.38373129,0
4394,5,16,4,2,324,12000,692.4324324,0,1
4395,1,12,4,1,683,191500,565.9459459,17.69241108,0
4396,3,18,5,2,695,197500,698.9189189,16.39669883,0
4397,6,13,5,3,505,102500,660,19.89201233,0
4398,4,17,2,2,734,217000,663.2432432,12.53600489,0
4399,1,2,5,1,479,89500,416.7567568,0,1
4400,10,6,1,1,373,36500,604.8648649,0,1
4401,1,9,2,0,828,264000,507.5675676,7.647029104,0
4402,7,16,1,0,836,268000,724.8648649,9.142591673,0
4403,2,4,2,2,642,171000,413.5135135,17.27021109,0
4404,4,13,2,2,712,206000,598.3783784,12.85961017,0
4405,6,7,5,1,800,250000,595.1351351,10.15546603,0
4406,3,14,2,2,503,101500,595.1351351,19.84665307,0
4407,8,1,3,0,609,154500,527.027027,17.24873525,0
4408,5,19,2,3,555,127500,698.9189189,21.22667886,0
4409,7,3,3,0,639,169500,540,16.67807011,0
4410,10,10,3,3,352,26000,663.2432432,0,1
4411,2,13,2,0,785,242500,591.8918919,13.88327144,0
4412,1,17,5,3,350,25000,627.5675676,0,1
4413,2,6,3,2,813,256500,458.9189189,8.794777264,0
4414,4,5,3,1,510,105000,497.8378378,21.86088895,0
4415,8,16,1,3,812,256000,695.6756757,8.070625521,0
4416,10,17,3,3,831,265500,776.7567568,8.448489555,0
4417,1,11,5,2,419,59500,546.4864865,0,1
4418,1,7,1,0,760,230000,462.1621622,11.10875201,0
4419,2,9,1,0,501,100500,514.0540541,19.75956102,0
4420,9,5,3,0,359,29500,611.3513514,0,1
4421,5,1,3,2,757,228500,436.2162162,10.30383552,0
4422,8,6,1,2,534,117000,549.7297297,20.81646432,0
4423,6,3,4,1,638,169000,517.2972973,17.88012628,0
4424,4,10,3,3,844,272000,546.4864865,9.831605075,0
4425,7,2,5,1,762,231000,533.5135135,10.73660831,0
4426,9,11,2,0,585,142500,695.6756757,18.92976033,0
4427,3,4,5,2,837,268500,471.8918919,9.907121886,0
4428,2,3,1,3,466,83000,368.1081081,0,1
4429,9,16,1,0,819,259500,763.7837838,7.900157897,0
4430,10,11,3,0,523,111500,728.1081081,19.34527855,0
4431,2,1,1,0,551,125500,384.3243243,19.19336396,0
4432,10,17,4,2,378,39000,805.9459459,0,1
4433,6,1,3,2,377,38500,455.6756757,0,1
4434,4,11,1,1,710,205000,569.1891892,12.30323088,0
4435,4,11,4,0,633,166500,624.3243243,16.28420837,0
4436,1,0,2,1,606,153000,345.4054054,16.19937862,0
4437,10,19,1,1,821,260500,815.6756757,9.626759147,0
4438,5,14,2,2,496,98000,634.0540541,0,1
4439,6,5,2,3,797,248500,491.3513514,14.60413137,0
4440,5,13,3,1,745,222500,647.027027,11.15899166,0
4441,5,5,2,3,807,253500,471.8918919,7.746109634,0
4442,6,2,5,0,669,184500,530.2702703,16.75588125,0
4443,10,20,2,2,594,147000,828.6486486,20.64907115,0
4444,6,2,5,2,314,7000,497.8378378,0,1
4445,2,19,5,1,386,43000,711.8918919,0,1
4446,5,17,3,1,399,49500,711.8918919,0,1
4447,2,15,3,1,567,133500,621.0810811,19.91246307,0
4448,4,12,1,3,741,220500,552.972973,10.85685521,0
4449,1,19,5,2,598,149000,676.2162162,20.59362992,0
4450,1,9,3,3,582,141000,471.8918919,19.31809594,0
4451,2,4,1,1,306,3000,416.7567568,0,1
4452,2,3,1,1,338,19000,400.5405405,0,1
4453,4,9,4,1,417,58500,575.6756757,0,1
4454,3,11,1,2,334,17000,533.5135135,0,1
4455,8,9,3,1,523,111500,640.5405405,21.0818905,0
4456,9,12,3,2,354,27000,692.4324324,0,1
4457,3,5,5,2,754,227000,488.1081081,10.57222657,0
4458,4,12,1,3,474,87000,552.972973,0,1
4459,6,16,5,0,724,212000,757.2972973,10.1810564,0
4460,6,7,3,3,696,198000,536.7567568,16.34448879,0
4461,6,10,2,0,627,163500,621.0810811,16.85154244,0
4462,4,7,2,2,595,147500,501.0810811,20.12902381,0
4463,8,8,2,0,628,164000,627.5675676,17.63690505,0
4464,3,5,2,0,564,132000,481.6216216,18.01676314,0
4465,3,7,5,2,767,233500,520.5405405,12.59868853,0
4466,10,17,4,0,593,146500,838.3783784,20.43776395,0
4467,8,13,3,3,570,135000,672.972973,19.88363979,0
4468,4,3,2,3,381,40500,420,0,1
4469,10,15,2,0,404,52000,780,0,1
4470,1,13,2,1,720,210000,556.2162162,10.76853139,0
4471,2,11,1,1,687,193500,530.2702703,15.92246649,0
4472,2,8,5,3,323,11500,501.0810811,0,1
4473,9,20,2,0,579,139500,841.6216216,19.08206623,0
4474,10,16,1,2,584,142000,750.8108108,19.48445632,0
4475,1,12,5,1,311,5500,578.9189189,0,1
4476,2,2,3,3,424,62000,377.8378378,0,1
4477,9,14,5,0,401,50500,783.2432432,0,1
4478,2,14,5,3,770,235000,598.3783784,13.18655844,0
4479,4,16,4,1,520,110000,689.1891892,20.85386177,0
4480,6,13,2,1,845,272500,653.5135135,7.414441724,0
4481,1,8,1,2,566,133000,445.9459459,20.55367426,0
4482,10,15,2,3,366,33000,731.3513514,0,1
4483,6,19,3,1,809,254500,763.7837838,8.138196693,0
4484,8,20,4,2,524,112000,815.6756757,19.28874964,0
4485,3,12,2,0,439,69500,595.1351351,0,1
4486,3,8,5,2,672,186000,536.7567568,15.74583905,0
4487,1,13,3,2,515,107500,552.972973,20.61477179,0
4488,5,1,4,1,820,260000,465.4054054,9.001215784,0
4489,10,5,5,1,579,139500,640.5405405,20.35618854,0
4490,4,0,3,3,607,153500,384.3243243,17.09873642,0
4491,7,0,2,3,323,11500,429.7297297,0,1
4492,5,20,2,2,819,259500,731.3513514,9.466639326,0
4493,10,5,3,2,615,157500,598.3783784,15.01568462,0
4494,9,15,3,1,414,57000,757.2972973,0,1
4495,1,15,2,3,368,34000,556.2162162,0,1
4496,2,6,3,0,568,134000,491.3513514,20.41590788,0
4497,6,3,4,2,503,101500,501.0810811,21.53432574,0
4498,10,9,3,3,394,47000,647.027027,0,1
4499,3,4,2,3,750,225000,416.7567568,11.8242489,0
4500,7,19,2,3,761,230500,737.8378378,10.0284535,0
4501,5,3,2,1,333,16500,471.8918919,0,1
4502,1,11,5,3,355,27500,530.2702703,0,1
4503,9,10,3,1,761,230500,676.2162162,12.99617287,0
4504,8,11,5,3,729,214500,666.4864865,11.40367456,0
4505,1,14,5,1,785,242500,611.3513514,11.37641794,0
4506,10,1,4,0,387,43500,578.9189189,0,1
4507,8,3,4,1,451,75500,556.2162162,0,1
4508,4,17,3,1,525,112500,692.4324324,18.28943075,0
4509,3,11,4,3,461,80500,556.2162162,0,1
4510,10,13,3,2,697,198500,728.1081081,15.6243503,0
4511,9,10,1,1,412,56000,650.2702703,0,1
4512,1,13,3,0,588,144000,585.4054054,19.36898508,0
4513,7,8,4,2,477,88500,601.6216216,0,1
4514,6,3,2,3,411,55500,458.9189189,0,1
4515,5,4,3,0,580,140000,517.2972973,18.10015278,0
4516,10,2,2,1,317,8500,552.972973,0,1
4517,4,18,2,0,721,210500,711.8918919,14.27495917,0
4518,9,18,4,1,518,109000,818.9189189,21.07585785,0
4519,5,6,1,3,678,189000,475.1351351,16.97874266,0
4520,5,16,4,1,616,158000,708.6486486,16.2621221,0
4521,3,0,1,0,674,187000,387.5675676,15.58340592,0
4522,4,1,1,1,312,6000,407.027027,0,1
4523,5,15,3,2,434,67000,663.2432432,0,1
4524,4,1,3,0,796,248000,449.1891892,13.87752727,0
4525,10,11,2,2,761,230500,682.7027027,12.55908784,0
4526,1,5,4,2,534,117000,436.2162162,18.12733453,0
4527,5,16,5,3,805,252500,689.1891892,9.594016575,0
4528,1,20,5,2,526,113000,692.4324324,21.33888117,0
4529,10,14,5,1,814,257000,786.4864865,7.391527754,0
4530,9,10,1,0,543,121500,666.4864865,21.85134497,0
4531,3,8,1,3,326,13000,468.6486486,0,1
4532,9,11,1,0,784,242000,682.7027027,13.96322972,0
4533,5,2,5,2,421,60500,478.3783784,0,1
4534,5,3,2,1,309,4500,471.8918919,0,1
4535,9,4,5,0,470,85000,621.0810811,0,1
4536,10,2,1,1,469,84500,540,0,1
4537,9,16,1,1,579,139500,747.5675676,21.72420071,0
4538,10,4,3,1,842,271000,598.3783784,7.258214013,0
4539,8,6,3,1,335,17500,591.8918919,0,1
4540,5,6,1,1,515,107500,507.5675676,21.5474101,0
4541,8,9,2,0,711,205500,643.7837838,11.66126688,0
4542,3,3,3,1,429,64500,445.9459459,0,1
4543,5,10,5,2,843,271500,608.1081081,7.57394422,0
4544,9,19,4,1,466,83000,835.1351351,0,1
4545,3,3,4,3,471,85500,426.4864865,0,1
4546,8,0,3,2,744,222000,478.3783784,11.9500496,0
4547,1,15,4,0,627,163500,630.8108108,17.31352036,0
4548,8,2,4,3,735,217500,507.5675676,10.1917299,0
4549,3,3,5,0,722,211000,488.1081081,11.44355154,0
4550,2,12,1,2,402,51000,530.2702703,0,1
4551,2,6,3,2,487,93500,458.9189189,0,1
4552,9,7,5,2,743,221500,637.2972973,14.74650228,0
4553,9,15,1,2,628,164000,715.1351351,17.49010056,0
4554,6,4,3,2,472,86000,504.3243243,0,1
4555,2,11,1,0,803,251500,546.4864865,7.343681911,0
4556,2,13,4,3,472,86000,569.1891892,0,1
4557,3,8,3,0,770,235000,543.2432432,10.11498193,0
4558,8,14,4,0,497,98500,750.8108108,0,1
4559,1,7,1,1,508,104000,445.9459459,19.85202186,0
4560,10,2,3,3,705,202500,533.5135135,12.70591049,0
4561,7,10,2,2,716,208000,608.1081081,10.31363784,0
4562,7,14,1,1,306,3000,676.2162162,0,1
4563,4,3,4,0,301,500,494.5945946,0,1
4564,1,3,5,2,821,260500,416.7567568,7.234676794,0
4565,10,13,1,0,563,131500,734.5945946,18.46449592,0
4566,1,12,1,2,551,125500,510.8108108,19.83813456,0
4567,7,6,2,1,609,154500,559.4594595,15.16784883,0
4568,10,16,1,1,320,10000,767.027027,0,1
4569,3,5,2,3,633,166500,432.972973,16.40394209,0
4570,2,11,2,3,721,210500,510.8108108,14.66404208,0
4571,3,5,4,1,731,215500,491.3513514,14.63021025,0
4572,5,17,4,1,628,164000,724.8648649,17.51084121,0
4573,5,4,4,3,543,121500,481.6216216,18.65477134,0
4574,3,9,4,3,817,258500,523.7837838,7.660022771,0
4575,2,3,3,3,607,153500,394.0540541,16.51211494,0
4576,1,9,1,2,309,4500,462.1621622,0,1
4577,7,8,2,0,510,105000,608.1081081,21.2733493,0
4578,7,5,3,1,529,114500,556.2162162,18.69252491,0
4579,5,7,1,3,618,159000,491.3513514,17.85517723,0
4580,7,10,4,2,817,258500,634.0540541,7.895644896,0
4581,8,13,3,2,641,170500,689.1891892,15.38754287,0
4582,6,2,2,1,500,100000,475.1351351,0,1
4583,5,17,3,3,504,102000,679.4594595,20.24206738,0
4584,2,16,1,3,611,155500,578.9189189,16.92554568,0
4585,1,6,4,1,726,213000,468.6486486,13.74377415,0
4586,2,2,4,0,843,271500,439.4594595,8.891486304,0
4587,4,16,1,3,707,203500,617.8378378,13.25504969,0
4588,3,7,5,3,608,154000,504.3243243,16.31447588,0
4589,9,1,1,2,687,193500,488.1081081,17.56960827,0
4590,4,9,4,0,850,275000,591.8918919,9.054717355,0
4591,6,19,3,2,479,89500,747.5675676,0,1
4592,8,17,4,2,384,42000,767.027027,0,1
4593,9,1,4,3,848,274000,510.8108108,9.550321417,0
4594,8,13,2,3,779,239500,660,13.57187224,0
4595,8,14,3,0,563,131500,737.8378378,18.9165517,0
4596,6,9,4,1,461,80500,614.5945946,0,1
4597,9,15,4,2,720,210000,754.0540541,13.7052164,0
4598,2,16,3,1,458,79000,637.2972973,0,1
4599,5,20,4,2,674,187000,757.2972973,15.25347673,0
4600,4,15,4,3,409,54500,640.5405405,0,1
4601,10,0,2,2,647,173500,504.3243243,17.51618024,0
4602,6,18,4,1,400,50000,760.5405405,0,1
4603,10,19,1,3,307,3500,783.2432432,0,1
4604,3,8,3,1,695,197500,527.027027,16.1357386,0
4605,4,20,4,1,379,39500,754.0540541,0,1
4606,9,5,4,2,820,260000,591.8918919,9.010692878,0
4607,4,12,4,0,301,500,640.5405405,0,1
4608,4,1,1,3,397,48500,374.5945946,0,1
4609,5,16,5,0,486,93000,737.8378378,0,1
4610,6,15,5,3,312,6000,692.4324324,0,1
4611,5,15,1,1,591,145500,653.5135135,20.82647963,0
4612,3,15,4,3,638,169000,621.0810811,16.00840443,0
4613,9,2,4,1,850,275000,559.4594595,7.494073068,0
4614,9,17,4,2,415,57500,786.4864865,0,1
4615,5,1,1,3,557,128500,394.0540541,21.04150073,0
4616,9,2,4,3,806,253000,527.027027,9.065221202,0
4617,6,16,1,2,512,106000,672.972973,19.94325848,0
4618,2,17,4,3,602,151000,634.0540541,15.74449577,0
4619,4,2,4,0,466,83000,478.3783784,0,1
4620,8,16,2,2,696,198000,724.8648649,15.30081128,0
4621,2,15,2,3,435,67500,575.6756757,0,1
4622,6,3,2,3,743,221500,458.9189189,11.11195781,0
4623,2,6,5,0,581,140500,517.2972973,18.30540688,0
4624,5,13,4,2,483,91500,643.7837838,0,1
4625,6,14,3,0,712,206000,698.9189189,10.81095858,0
4626,5,9,1,3,385,42500,523.7837838,0,1
4627,10,12,5,0,578,139000,770.2702703,19.4875399,0
4628,7,4,4,3,835,267500,520.5405405,9.094642382,0
4629,9,18,4,1,663,181500,818.9189189,15.94879418,0
4630,10,7,2,1,687,193500,634.0540541,17.28474456,0
4631,8,11,3,2,736,218000,656.7567568,11.33405356,0
4632,10,13,3,1,779,239500,744.3243243,14.11795115,0
4633,7,7,1,1,779,239500,562.7027027,10.04474611,0
4634,3,1,5,2,793,246500,423.2432432,11.73971099,0
4635,3,3,5,0,548,124000,488.1081081,20.20410909,0
4636,2,2,2,1,842,271000,397.2972973,8.4813944,0
4637,4,9,4,0,827,263500,591.8918919,7.053705929,0
4638,1,15,1,2,441,70500,559.4594595,0,1
4639,7,11,1,0,437,68500,643.7837838,0,1
4640,5,19,4,2,617,158500,741.0810811,17.40049811,0
4641,10,17,5,2,726,213000,818.9189189,10.28652537,0
4642,10,7,1,0,447,73500,637.2972973,0,1
4643,2,2,4,3,304,2000,390.8108108,0,1
4644,3,17,3,0,560,130000,689.1891892,19.64030594,0
4645,10,10,1,3,347,23500,637.2972973,0,1
4646,1,19,5,2,657,178500,676.2162162,17.41072189,0
4647,9,9,5,1,834,267000,685.9459459,9.835190264,0
4648,6,13,4,0,336,18000,695.6756757,0,1
4649,10,8,3,2,776,238000,647.027027,13.68037968,0
4650,1,0,1,3,439,69500,300,0,1
4651,9,11,2,2,525,112500,663.2432432,20.73479807,0
4652,10,12,1,2,649,174500,685.9459459,16.46251069,0
4653,9,15,3,0,835,267500,773.5135135,7.492542602,0
4654,1,20,1,2,703,201500,640.5405405,13.79350108,0
4655,4,15,1,3,841,270500,601.6216216,7.141591128,0
4656,4,4,1,3,668,184000,423.2432432,15.92305851,0
4657,1,6,2,2,401,50500,426.4864865,0,1
4658,10,3,3,3,489,94500,549.7297297,0,1
4659,4,16,3,2,548,124000,660,21.38549086,0
4660,4,7,3,0,516,108000,546.4864865,20.78456689,0
4661,1,13,3,3,339,19500,536.7567568,0,1
4662,3,4,5,1,727,213500,488.1081081,10.56285914,0
4663,5,0,1,2,766,233000,394.0540541,10.75614277,0
4664,10,20,2,3,445,72500,812.4324324,0,1
4665,9,19,4,0,601,150500,851.3513514,15.11942234,0
4666,9,12,5,0,554,127000,750.8108108,21.51501699,0
4667,9,0,3,3,372,36000,481.6216216,0,1
4668,9,9,4,1,459,79500,672.972973,0,1
4669,10,7,2,3,571,135500,601.6216216,18.73112754,0
4670,4,9,4,1,607,153500,575.6756757,17.46218563,0
4671,8,19,2,0,547,123500,805.9459459,18.07273404,0
4672,3,4,2,3,583,141500,416.7567568,19.63350493,0
4673,6,16,5,0,831,265500,757.2972973,9.838623134,0
4674,10,7,4,0,328,14000,676.2162162,0,1
4675,3,6,3,3,844,272000,462.1621622,7.262090449,0
4676,6,6,3,0,719,209500,569.1891892,14.26295569,0
4677,2,15,4,2,759,229500,617.8378378,11.05746077,0
4678,10,1,4,3,380,40000,530.2702703,0,1
4679,4,14,1,3,323,11500,585.4054054,0,1
4680,9,20,4,3,617,158500,818.9189189,15.3327778,0
4681,2,15,4,0,459,79500,650.2702703,0,1
4682,6,17,4,2,399,49500,728.1081081,0,1
4683,10,3,1,2,812,256000,540,9.364963968,0
4684,10,6,1,1,803,251500,604.8648649,7.517797262,0
4685,3,7,1,2,406,53000,468.6486486,0,1
4686,3,15,2,0,445,72500,643.7837838,0,1
4687,4,11,5,3,312,6000,588.6486486,0,1
4688,2,0,1,0,775,237500,368.1081081,13.43289978,0
4689,7,11,5,1,412,56000,679.4594595,0,1
4690,2,12,2,1,411,55500,559.4594595,0,1
4691,5,20,4,2,606,153000,757.2972973,17.93097035,0
4692,5,20,2,2,817,258500,731.3513514,7.559180582,0
4693,8,12,1,1,754,227000,663.2432432,14.52245682,0
4694,7,18,3,3,555,127500,734.5945946,18.1397559,0
4695,3,16,4,0,699,199500,685.9459459,16.34771796,0
4696,9,17,3,0,616,158000,805.9459459,16.96787771,0
4697,3,11,3,3,514,107000,543.2432432,20.90716877,0
4698,3,12,1,1,692,196000,565.9459459,17.42773948,0
4699,1,16,5,2,738,219000,627.5675676,13.9564513,0
4700,8,16,3,0,744,222000,770.2702703,10.8623079,0
4701,9,7,3,3,799,249500,595.1351351,12.30323757,0
4702,10,5,4,2,800,250000,611.3513514,11.09466435,0
4703,7,7,2,2,754,227000,559.4594595,14.20972067,0
4704,8,11,2,3,362,31000,627.5675676,0,1
4705,9,18,2,1,559,129500,792.972973,20.45983226,0
4706,8,15,5,2,558,129000,747.5675676,18.4616303,0
4707,7,16,3,0,403,51500,750.8108108,0,1
4708,3,4,3,0,433,66500,478.3783784,0,1
4709,4,7,3,1,357,28500,530.2702703,0,1
4710,9,12,2,3,516,108000,663.2432432,18.2373293,0
4711,2,6,5,0,462,81000,517.2972973,0,1
4712,3,20,5,3,850,275000,715.1351351,9.214438968,0
4713,6,13,4,2,436,68000,663.2432432,0,1
4714,4,11,1,3,415,57500,536.7567568,0,1
4715,10,13,5,0,317,8500,786.4864865,0,1
4716,7,9,2,1,595,147500,608.1081081,21.34369547,0
4717,4,8,3,1,347,23500,546.4864865,0,1
4718,3,12,1,2,792,246000,549.7297297,14.43664761,0
4719,9,9,4,3,435,67500,640.5405405,0,1
4720,1,17,5,1,756,228000,660,13.77868882,0
4721,1,17,1,3,505,102500,575.6756757,21.34530082,0
4722,8,13,2,0,779,239500,708.6486486,12.68881046,0
4723,2,17,1,1,623,161500,627.5675676,16.13390011,0
4724,5,14,2,2,806,253000,634.0540541,7.645172574,0
4725,7,3,5,1,582,141000,549.7297297,21.70069754,0
4726,7,19,2,2,621,160500,754.0540541,17.82281048,0
4727,10,6,3,3,341,20500,598.3783784,0,1
4728,9,6,2,1,711,205500,598.3783784,10.4661849,0
4729,2,17,2,3,782,241000,608.1081081,11.62575088,0
4730,5,16,3,3,491,95500,663.2432432,0,1
4731,1,0,1,0,827,263500,348.6486486,8.694592351,0
4732,9,19,5,1,565,132500,848.1081081,19.82992936,0
4733,8,0,5,1,384,42000,520.5405405,0,1
4734,3,3,5,2,546,123000,455.6756757,21.97533309,0
4735,5,19,5,2,458,79000,754.0540541,0,1
4736,4,20,3,2,564,132000,724.8648649,18.93190663,0
4737,8,3,3,3,464,82000,510.8108108,0,1
4738,5,17,5,3,689,194500,705.4054054,16.93438132,0
4739,4,11,1,2,752,226000,552.972973,10.20023813,0
4740,7,5,3,2,504,102000,540,21.48935872,0
4741,2,10,3,3,716,208000,507.5675676,14.55965663,0
4742,9,1,1,2,742,221000,488.1081081,11.92287534,0
4743,2,5,5,1,540,120000,484.8648649,19.87391407,0
4744,5,0,4,2,778,239000,432.972973,13.28808263,0
4745,7,2,3,3,373,36500,475.1351351,0,1
4746,6,16,5,2,835,267500,724.8648649,9.752899202,0
4747,6,20,4,2,675,187500,776.7567568,17.7911103,0
4748,1,20,3,0,782,241000,698.9189189,11.64198952,0
4749,7,2,3,1,669,184500,507.5675676,17.84191899,0
4750,2,2,5,0,736,218000,452.4324324,11.43893543,0
4751,5,11,1,0,633,166500,604.8648649,15.90633224,0
4752,8,13,4,1,673,186500,718.3783784,16.79961535,0
4753,7,10,2,2,796,248000,608.1081081,10.14114452,0
4754,2,12,2,2,424,62000,543.2432432,0,1
4755,4,11,3,0,603,151500,611.3513514,15.67238259,0
4756,7,14,2,0,381,40500,705.4054054,0,1
4757,7,4,4,0,597,148500,569.1891892,19.60067326,0
4758,5,6,5,2,645,172500,543.2432432,15.37967756,0
4759,6,0,3,1,477,88500,455.6756757,0,1
4760,4,8,4,2,314,7000,543.2432432,0,1
4761,10,13,4,1,519,109500,757.2972973,18.74789936,0
4762,6,9,3,1,373,36500,601.6216216,0,1
4763,7,16,4,3,428,64000,715.1351351,0,1
4764,8,10,2,0,463,81500,660,0,1
4765,3,11,4,2,827,263500,572.4324324,9.704136127,0
4766,2,3,1,2,509,104500,384.3243243,20.37128464,0
4767,1,7,5,0,415,57500,514.0540541,0,1
4768,4,9,4,1,398,49000,575.6756757,0,1
4769,9,13,5,1,342,21000,750.8108108,0,1
4770,3,15,3,3,740,220000,608.1081081,11.17973399,0
4771,10,2,5,1,536,118000,591.8918919,19.58700074,0
4772,5,9,4,1,525,112500,595.1351351,18.31102755,0
4773,7,13,4,0,724,212000,715.1351351,14.09581155,0
4774,3,7,4,2,367,33500,507.5675676,0,1
4775,8,15,5,0,368,34000,780,0,1
4776,2,3,4,0,658,179000,455.6756757,15.86377664,0
4777,4,3,3,2,477,88500,449.1891892,0,1
4778,8,13,3,0,737,218500,721.6216216,12.71901145,0
4779,3,18,1,3,362,31000,630.8108108,0,1
4780,9,1,1,1,486,93000,504.3243243,0,1
4781,3,9,3,2,393,46500,527.027027,0,1
4782,1,18,5,2,543,121500,660,20.79337841,0
4783,10,10,3,1,571,135500,695.6756757,20.71385722,0
4784,7,4,2,3,561,130500,494.5945946,21.05855674,0
4785,4,18,1,1,649,174500,682.7027027,17.67526439,0
4786,9,15,3,2,384,42000,741.0810811,0,1
4787,8,5,3,2,475,87500,559.4594595,0,1
4788,1,4,3,1,693,196500,423.2432432,17.04944485,0
4789,3,7,1,1,350,25000,484.8648649,0,1
4790,7,1,4,2,728,214000,488.1081081,13.07498041,0
4791,1,7,5,3,492,96000,465.4054054,0,1
4792,10,0,3,1,342,21000,533.5135135,0,1
4793,1,14,2,2,622,161000,556.2162162,15.01876651,0
4794,1,13,5,3,556,128000,562.7027027,21.98780008,0
4795,7,4,3,2,674,187000,523.7837838,17.44023829,0
4796,1,19,5,2,467,83500,676.2162162,0,1
4797,7,7,2,1,848,274000,575.6756757,9.173723062,0
4798,4,18,3,0,336,18000,724.8648649,0,1
4799,1,7,3,2,538,119000,455.6756757,20.52305488,0
4800,1,6,4,0,386,43000,484.8648649,0,1
4801,1,11,4,1,730,215000,549.7297297,10.61988669,0
4802,4,3,1,2,794,247000,423.2432432,11.1265858,0
4803,9,13,5,2,584,142000,734.5945946,20.74029253,0
